SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Label
0.0,4.0,35.0,48.0,130.0,1050000.0,80700.0,29800.0,20000.0,14700.0,48800.0,57600.0,34200.0,0.0
5.0,1.0,69.0,44.0,48.0,1340000.0,159000.0,32900.0,21700.0,21000.0,32500.0,15900.0,2530.0,1.0
9.0,9.0,50.0,50.0,529.0,526000.0,7660.0,10900.0,20000.0,14000.0,10000.0,8320.0,1070.0,0.0
6.0,1.0,0.0,0.0,2050.0,668000.0,69400.0,10700.0,12500.0,20200.0,371000.0,344000.0,82600.0,0.0
5.0,6.0,54.0,69.0,-20.0,206000.0,56400.0,14100.0,4960.0,5010.0,4790.0,4670.0,937.0,1.0
4.0,8.0,35.0,44.0,59.0,113000.0,57100.0,7910.0,24200.0,13900.0,13500.0,12600.0,7030.0,1.0
8.0,0.0,7.0,35.0,-7.0,451000.0,140000.0,22400.0,22000.0,14600.0,5000.0,11300.0,5740.0,0.0
9.0,3.0,35.0,67.0,-204.0,1370000.0,261000.0,111000.0,132000.0,7140.0,150000.0,27600.0,5270.0,1.0
4.0,6.0,44.0,54.0,118.0,39500.0,124000.0,9640.0,45500.0,23500.0,5910.0,3130.0,1640.0,1.0
6.0,6.0,0.0,0.0,2050.0,1290000.0,118000.0,14900.0,132000.0,49800.0,320000.0,287000.0,127000.0,1.0
1.0,5.0,54.0,51.0,49.0,173000.0,168000.0,6120.0,12300.0,3940.0,9020.0,9830.0,6410.0,0.0
6.0,2.0,0.0,0.0,-2050.0,134000.0,28200.0,3470.0,14100.0,4240.0,34300.0,34600.0,10100.0,0.0
1.0,3.0,23.0,34.0,-59.0,47400.0,59100.0,9290.0,1390.0,4550.0,4600.0,941.0,746.0,1.0
2.0,8.0,60.0,48.0,33.0,12400.0,22700.0,8310.0,4790.0,6590.0,3730.0,2460.0,3440.0,1.0
8.0,1.0,20.0,37.0,49.0,1180000.0,401000.0,45900.0,5890.0,18200.0,23900.0,35400.0,16300.0,0.0
1.0,8.0,44.0,56.0,73.0,156000.0,11900.0,11100.0,12100.0,16400.0,15100.0,8560.0,2220.0,0.0
3.0,3.0,0.0,0.0,101.0,73700.0,35400.0,12600.0,4720.0,2820.0,5520.0,3220.0,415.0,0.0
4.0,1.0,47.0,43.0,6.0,12000.0,10400.0,8280.0,7800.0,3980.0,3680.0,2720.0,1520.0,1.0
4.0,8.0,23.0,38.0,66.0,291000.0,58200.0,6800.0,7280.0,5690.0,1830.0,1010.0,2450.0,1.0
7.0,8.0,34.0,40.0,-165.0,192000.0,61800.0,18600.0,6370.0,7350.0,8870.0,7180.0,7710.0,0.0
9.0,4.0,34.0,78.0,152.0,605000.0,220000.0,314000.0,202000.0,135000.0,137000.0,54900.0,14400.0,1.0
9.0,0.0,27.0,40.0,213.0,752000.0,214000.0,22200.0,12200.0,9710.0,16100.0,11600.0,1520.0,1.0
8.0,5.0,60.0,63.0,68.0,1650000.0,67200.0,23800.0,88500.0,50500.0,23400.0,11600.0,13800.0,1.0
8.0,2.0,34.0,27.0,82.0,411000.0,214000.0,3180.0,11700.0,7750.0,9500.0,15700.0,9380.0,0.0
4.0,3.0,20.0,64.0,88.0,681000.0,81300.0,6080.0,45800.0,41100.0,6570.0,12000.0,56100.0,1.0
0.0,9.0,47.0,60.0,-26.0,2090000.0,508000.0,108000.0,82400.0,138000.0,78500.0,52800.0,43200.0,0.0
6.0,1.0,0.0,0.0,-2050.0,951000.0,396000.0,5120.0,44200.0,100000.0,429000.0,506000.0,179000.0,0.0
8.0,0.0,54.0,61.0,-29.0,2490000.0,150000.0,39100.0,53800.0,26600.0,23900.0,16500.0,17900.0,0.0
7.0,4.0,66.0,34.0,4.0,32100.0,26200.0,7350.0,11800.0,9290.0,69200.0,15900.0,35500.0,1.0
9.0,3.0,21.0,61.0,139.0,421000.0,148000.0,60900.0,45900.0,13600.0,30300.0,13200.0,3600.0,1.0
8.0,0.0,35.0,47.0,42.0,395000.0,246000.0,38700.0,23200.0,19900.0,25100.0,16600.0,21000.0,0.0
9.0,1.0,75.0,40.0,136.0,169000.0,9060.0,30900.0,6590.0,7660.0,42400.0,2530.0,633.0,0.0
0.0,6.0,51.0,26.0,26.0,617000.0,31700.0,7840.0,3980.0,4690.0,11000.0,7720.0,6750.0,1.0
1.0,8.0,40.0,70.0,-123.0,149000.0,319000.0,125000.0,74900.0,18600.0,40800.0,4040.0,23300.0,0.0
9.0,2.0,56.0,56.0,-65.0,54000.0,2980.0,368.0,715.0,200.0,5280.0,136.0,117.0,0.0
2.0,0.0,51.0,44.0,16.0,9410.0,18400.0,1950.0,4110.0,3960.0,3120.0,3120.0,2660.0,0.0
9.0,2.0,30.0,61.0,257.0,640000.0,63800.0,5450.0,42000.0,14700.0,7120.0,8860.0,1940.0,0.0
4.0,1.0,54.0,35.0,26.0,18700.0,58500.0,7930.0,5200.0,18300.0,25400.0,15300.0,9580.0,1.0
7.0,0.0,50.0,51.0,25.0,77200.0,31800.0,13900.0,16800.0,20600.0,47300.0,40000.0,35600.0,1.0
9.0,9.0,38.0,37.0,-37.0,199000.0,51100.0,9230.0,9070.0,1090.0,41300.0,1700.0,444.0,0.0
0.0,4.0,48.0,60.0,1.0,759000.0,177000.0,22700.0,27000.0,38800.0,46400.0,36700.0,29300.0,0.0
0.0,1.0,44.0,51.0,32.0,1030000.0,205000.0,51500.0,87600.0,25200.0,88900.0,41700.0,34700.0,1.0
6.0,1.0,0.0,0.0,2050.0,659000.0,218000.0,51700.0,59400.0,45800.0,385000.0,438000.0,104000.0,0.0
7.0,6.0,88.0,63.0,51.0,6050.0,12100.0,5160.0,17200.0,14400.0,26900.0,18100.0,7590.0,0.0
1.0,5.0,38.0,40.0,34.0,484000.0,142000.0,29600.0,12400.0,29100.0,24000.0,9340.0,8080.0,0.0
0.0,7.0,43.0,38.0,-130.0,248000.0,123000.0,33400.0,12800.0,13900.0,27000.0,14300.0,6360.0,0.0
0.0,4.0,97.0,56.0,5.0,15600.0,40200.0,10400.0,3530.0,21700.0,75800.0,76500.0,10600.0,0.0
6.0,5.0,0.0,0.0,2050.0,418000.0,112000.0,192000.0,80100.0,107000.0,165000.0,167000.0,181000.0,0.0
8.0,3.0,40.0,40.0,80.0,260000.0,58500.0,33800.0,11400.0,12200.0,7240.0,14200.0,4780.0,0.0
1.0,5.0,61.0,63.0,33.0,284000.0,57500.0,25900.0,20200.0,11000.0,5000.0,1420.0,983.0,0.0
0.0,1.0,21.0,43.0,150.0,380000.0,91700.0,7970.0,33200.0,12500.0,16600.0,24400.0,10400.0,1.0
3.0,8.0,53.0,78.0,68.0,1040000.0,199000.0,138000.0,34100.0,15200.0,22400.0,10600.0,5360.0,1.0
8.0,2.0,41.0,63.0,25.0,281000.0,36400.0,4190.0,6770.0,2330.0,1990.0,1620.0,1160.0,0.0
7.0,4.0,40.0,44.0,-58.0,145000.0,28700.0,2590.0,1490.0,3290.0,7150.0,3810.0,5420.0,1.0
3.0,6.0,56.0,69.0,54.0,401000.0,16100.0,11800.0,7050.0,3060.0,3690.0,2350.0,1500.0,1.0
7.0,0.0,40.0,26.0,-5.0,1250000.0,58700.0,11000.0,5380.0,16200.0,29400.0,21500.0,19900.0,1.0
1.0,1.0,14.0,48.0,-97.0,469000.0,186000.0,145000.0,26200.0,40800.0,7320.0,3180.0,5670.0,1.0
5.0,2.0,41.0,53.0,-33.0,1050000.0,316000.0,27900.0,28700.0,32700.0,20200.0,12400.0,5270.0,1.0
9.0,1.0,77.0,14.0,258.0,127000.0,11200.0,10900.0,14800.0,1740.0,7560.0,980.0,801.0,0.0
5.0,9.0,64.0,74.0,-107.0,1640000.0,102000.0,169000.0,49100.0,35800.0,43900.0,45600.0,3940.0,0.0
6.0,0.0,0.0,0.0,-1770.0,385000.0,352000.0,173000.0,190000.0,154000.0,65100.0,98200.0,57600.0,1.0
3.0,3.0,0.0,0.0,10.0,2150000.0,367000.0,168000.0,42200.0,14900.0,45700.0,28100.0,2850.0,0.0
5.0,8.0,47.0,63.0,24.0,428000.0,86600.0,73900.0,55700.0,22600.0,23100.0,9920.0,5290.0,1.0
8.0,0.0,44.0,57.0,21.0,2040000.0,560000.0,79400.0,145000.0,15800.0,19700.0,25800.0,27900.0,0.0
2.0,6.0,66.0,35.0,51.0,3240.0,11600.0,5660.0,4930.0,8300.0,9170.0,2520.0,2140.0,0.0
9.0,5.0,27.0,14.0,-43.0,1080000.0,621000.0,170000.0,38500.0,103000.0,95900.0,84200.0,28000.0,1.0
8.0,1.0,60.0,77.0,151.0,1030000.0,81400.0,24700.0,8670.0,23700.0,5940.0,7160.0,5460.0,0.0
8.0,3.0,43.0,50.0,116.0,1500000.0,239000.0,4490.0,8600.0,56800.0,25600.0,33400.0,20100.0,0.0
5.0,7.0,40.0,66.0,-154.0,2160000.0,208000.0,78700.0,121000.0,15300.0,33500.0,17100.0,3570.0,0.0
2.0,5.0,66.0,84.0,53.0,2550.0,21000.0,2040.0,13700.0,4520.0,5850.0,4240.0,6670.0,1.0
9.0,5.0,61.0,38.0,134.0,768000.0,326000.0,54800.0,65300.0,44800.0,93400.0,46500.0,61000.0,1.0
4.0,9.0,54.0,75.0,51.0,4610.0,17300.0,6900.0,12600.0,3140.0,3160.0,3790.0,2730.0,0.0
6.0,9.0,0.0,0.0,-2050.0,45100.0,24700.0,1330.0,6010.0,7500.0,5360.0,5530.0,2980.0,0.0
1.0,6.0,43.0,53.0,36.0,420000.0,137000.0,1360.0,2590.0,16300.0,23100.0,10800.0,8700.0,0.0
9.0,1.0,81.0,43.0,-133.0,2760000.0,281000.0,276000.0,184000.0,28400.0,1080000.0,30100.0,9200.0,0.0
6.0,2.0,0.0,0.0,2050.0,498000.0,286000.0,19900.0,11500.0,8120.0,272000.0,146000.0,86400.0,0.0
3.0,8.0,60.0,50.0,200.0,8190.0,13400.0,11000.0,11800.0,17400.0,8500.0,11200.0,3550.0,1.0
6.0,8.0,0.0,0.0,2000.0,437000.0,318000.0,14900.0,104000.0,50900.0,83100.0,49600.0,38100.0,1.0
1.0,1.0,50.0,84.0,-36.0,232000.0,43300.0,13500.0,13400.0,10900.0,3720.0,1520.0,953.0,1.0
5.0,3.0,16.0,70.0,155.0,1630000.0,355000.0,125000.0,22200.0,31200.0,32500.0,6340.0,23500.0,1.0
2.0,0.0,40.0,90.0,37.0,9730.0,7930.0,10400.0,7410.0,6170.0,3540.0,2440.0,2900.0,0.0
1.0,4.0,35.0,64.0,55.0,175000.0,178000.0,124000.0,72800.0,68100.0,19400.0,14700.0,23800.0,1.0
6.0,3.0,0.0,0.0,-1180.0,22000.0,56700.0,1640.0,2030.0,12100.0,11300.0,2270.0,3250.0,1.0
3.0,0.0,48.0,74.0,155.0,233000.0,126000.0,5010.0,34800.0,8270.0,14600.0,7500.0,909.0,0.0
2.0,1.0,37.0,77.0,45.0,6910.0,7750.0,11200.0,4720.0,5050.0,5140.0,2280.0,2190.0,1.0
4.0,9.0,26.0,43.0,139.0,545000.0,172000.0,69900.0,32500.0,17200.0,16500.0,10500.0,20900.0,0.0
8.0,6.0,38.0,23.0,72.0,1120000.0,361000.0,68300.0,72800.0,6470.0,16800.0,8820.0,13600.0,0.0
1.0,6.0,37.0,47.0,90.0,57600.0,33500.0,23200.0,3200.0,3510.0,1300.0,1030.0,649.0,0.0
6.0,4.0,0.0,0.0,2050.0,913000.0,247000.0,61300.0,17200.0,54500.0,215000.0,295000.0,36300.0,1.0
9.0,4.0,40.0,54.0,243.0,137000.0,42800.0,12600.0,6230.0,8740.0,8050.0,9450.0,1490.0,1.0
4.0,3.0,50.0,69.0,-284.0,109000.0,7010.0,10600.0,4050.0,2530.0,1550.0,534.0,2080.0,1.0
7.0,0.0,44.0,27.0,72.0,149000.0,11200.0,3020.0,1090.0,659.0,4700.0,3060.0,991.0,1.0
2.0,7.0,75.0,43.0,-13.0,17100.0,3310.0,6950.0,7340.0,9350.0,21500.0,8790.0,4890.0,1.0
6.0,4.0,0.0,0.0,2050.0,791000.0,145000.0,22600.0,6450.0,38300.0,273000.0,294000.0,145000.0,1.0
1.0,6.0,67.0,61.0,120.0,259000.0,11900.0,7980.0,6260.0,2230.0,4040.0,797.0,1050.0,0.0
9.0,1.0,51.0,64.0,407.0,1040000.0,110000.0,92700.0,16100.0,7920.0,178000.0,12200.0,1560.0,0.0
9.0,1.0,40.0,51.0,55.0,671000.0,72900.0,2340.0,12000.0,9580.0,7000.0,5000.0,1350.0,0.0
6.0,6.0,0.0,0.0,2050.0,750000.0,215000.0,73400.0,102000.0,134000.0,126000.0,135000.0,112000.0,1.0
1.0,5.0,41.0,44.0,55.0,161000.0,35500.0,5840.0,10200.0,6160.0,3080.0,2490.0,723.0,0.0
9.0,7.0,50.0,70.0,-121.0,660000.0,142000.0,192000.0,40300.0,12800.0,39500.0,39400.0,2380.0,0.0
1.0,0.0,57.0,63.0,55.0,15400.0,24400.0,11200.0,4100.0,12700.0,4530.0,4100.0,2950.0,0.0
7.0,8.0,21.0,37.0,73.0,2270000.0,183000.0,2950.0,21400.0,22800.0,19600.0,9070.0,8090.0,0.0
9.0,5.0,37.0,61.0,167.0,708000.0,334000.0,35500.0,62900.0,41600.0,29000.0,65200.0,16400.0,1.0
0.0,8.0,64.0,87.0,56.0,242000.0,21700.0,11700.0,2240.0,3270.0,2440.0,9950.0,4080.0,1.0
7.0,4.0,38.0,70.0,149.0,2220000.0,98200.0,45800.0,44000.0,19100.0,34300.0,19900.0,11100.0,1.0
6.0,7.0,0.0,0.0,-2050.0,1130000.0,214000.0,118000.0,313000.0,93600.0,75300.0,38300.0,61000.0,0.0
2.0,1.0,51.0,54.0,25.0,12400.0,19500.0,13000.0,15100.0,5000.0,7180.0,6190.0,2050.0,1.0
8.0,5.0,1.0,44.0,133.0,2050000.0,991000.0,154000.0,200000.0,80600.0,25200.0,23600.0,31700.0,1.0
1.0,2.0,20.0,54.0,48.0,37900.0,11700.0,2440.0,1950.0,1700.0,987.0,721.0,215.0,1.0
9.0,5.0,41.0,78.0,195.0,2510000.0,474000.0,344000.0,154000.0,52400.0,98100.0,241000.0,31600.0,1.0
0.0,9.0,57.0,60.0,169.0,1660000.0,136000.0,47800.0,59500.0,31600.0,68100.0,57700.0,32100.0,0.0
7.0,3.0,11.0,61.0,183.0,3500000.0,206000.0,30600.0,18700.0,36100.0,37200.0,16200.0,4990.0,1.0
4.0,8.0,34.0,40.0,-41.0,706000.0,62000.0,6010.0,22800.0,6110.0,15300.0,5530.0,3420.0,1.0
4.0,2.0,50.0,63.0,176.0,102000.0,166000.0,14900.0,18100.0,12600.0,21200.0,17100.0,14900.0,1.0
8.0,7.0,27.0,63.0,-35.0,807000.0,458000.0,69500.0,70600.0,30900.0,22400.0,51400.0,12000.0,0.0
0.0,6.0,30.0,47.0,84.0,460000.0,21900.0,3400.0,1240.0,3340.0,3380.0,4290.0,1470.0,1.0
3.0,9.0,35.0,84.0,194.0,2120000.0,358000.0,294000.0,259000.0,198000.0,71400.0,17700.0,15800.0,1.0
4.0,1.0,57.0,57.0,18.0,16000.0,8200.0,789.0,28500.0,10000.0,6890.0,2790.0,6090.0,1.0
0.0,3.0,81.0,63.0,-28.0,65500.0,26700.0,8010.0,41300.0,9560.0,54000.0,19600.0,13600.0,0.0
7.0,2.0,54.0,48.0,74.0,11200.0,8860.0,21000.0,17200.0,23200.0,27400.0,13400.0,4350.0,0.0
9.0,8.0,10.0,61.0,86.0,1000000.0,179000.0,88900.0,15800.0,24000.0,20500.0,43700.0,17600.0,1.0
4.0,9.0,41.0,54.0,-4.0,3720.0,37100.0,1850.0,11600.0,9720.0,12200.0,4760.0,6900.0,0.0
9.0,2.0,14.0,74.0,-486.0,270000.0,52600.0,35100.0,25800.0,4680.0,7850.0,13500.0,1320.0,0.0
2.0,6.0,69.0,74.0,42.0,9660.0,6110.0,3720.0,13700.0,4350.0,8910.0,2530.0,3530.0,0.0
8.0,0.0,38.0,63.0,48.0,1030000.0,622000.0,125000.0,84300.0,58100.0,52800.0,136000.0,87900.0,0.0
9.0,9.0,38.0,37.0,-572.0,1670000.0,716000.0,197000.0,138000.0,28000.0,172000.0,75800.0,14900.0,0.0
3.0,0.0,27.0,67.0,-35.0,134000.0,70100.0,48300.0,29600.0,10000.0,24000.0,6380.0,987.0,0.0
5.0,1.0,40.0,44.0,-21.0,439000.0,858000.0,47200.0,26500.0,26300.0,12200.0,11600.0,4310.0,1.0
5.0,2.0,74.0,90.0,107.0,1060000.0,116000.0,67300.0,15600.0,18700.0,23500.0,3250.0,10600.0,1.0
8.0,2.0,53.0,56.0,26.0,1820000.0,445000.0,57900.0,30900.0,13100.0,28200.0,16800.0,9620.0,0.0
2.0,8.0,50.0,77.0,56.0,9900.0,3280.0,6140.0,13400.0,2180.0,2330.0,1190.0,789.0,1.0
8.0,0.0,27.0,37.0,-67.0,581000.0,35800.0,13300.0,6900.0,4550.0,4330.0,2000.0,2010.0,0.0
2.0,0.0,57.0,47.0,68.0,6460.0,8890.0,3960.0,2140.0,2680.0,9450.0,2950.0,7800.0,0.0
3.0,9.0,24.0,74.0,59.0,652000.0,133000.0,94400.0,67000.0,39000.0,40300.0,28700.0,2790.0,1.0
0.0,8.0,41.0,50.0,-11.0,1360000.0,45100.0,13500.0,47900.0,4790.0,15600.0,28000.0,7020.0,1.0
4.0,5.0,70.0,100.0,58.0,4080.0,14400.0,1350.0,14500.0,3610.0,9700.0,7140.0,5030.0,0.0
3.0,8.0,61.0,87.0,52.0,289000.0,9790.0,32900.0,21800.0,11500.0,17300.0,16400.0,4090.0,1.0
1.0,5.0,48.0,61.0,5.0,1000000.0,105000.0,10900.0,14100.0,4400.0,10500.0,10800.0,6560.0,0.0
8.0,9.0,10.0,13.0,75.0,928000.0,431000.0,52800.0,11900.0,14200.0,42700.0,9150.0,7620.0,1.0
6.0,1.0,0.0,0.0,-2050.0,611000.0,118000.0,26900.0,15500.0,39800.0,166000.0,87800.0,77200.0,0.0
8.0,6.0,50.0,44.0,5.0,165000.0,59800.0,4100.0,4660.0,5620.0,4880.0,1700.0,2500.0,0.0
5.0,6.0,54.0,64.0,-98.0,1860000.0,171000.0,33200.0,20200.0,36500.0,22100.0,12600.0,3710.0,1.0
0.0,1.0,48.0,43.0,-38.0,748000.0,430000.0,27000.0,48700.0,11400.0,35100.0,25200.0,16800.0,1.0
0.0,7.0,63.0,56.0,-34.0,132000.0,53600.0,13700.0,36300.0,39900.0,22800.0,17200.0,11100.0,0.0
1.0,5.0,83.0,57.0,-14.0,10500.0,7100.0,12100.0,27100.0,27200.0,12600.0,8770.0,8470.0,0.0
8.0,3.0,61.0,66.0,-24.0,351000.0,96900.0,98000.0,16900.0,28000.0,16600.0,6420.0,5560.0,0.0
4.0,0.0,74.0,44.0,32.0,6730.0,13300.0,2580.0,12200.0,21400.0,23500.0,13800.0,14400.0,0.0
7.0,4.0,37.0,26.0,73.0,748000.0,138000.0,14700.0,14000.0,2410.0,10400.0,18100.0,4950.0,1.0
1.0,7.0,69.0,56.0,-130.0,218000.0,70000.0,40500.0,29200.0,79900.0,9050.0,3670.0,2730.0,0.0
0.0,5.0,69.0,1.0,-11.0,485000.0,95400.0,14400.0,6550.0,13700.0,20100.0,18000.0,7500.0,1.0
0.0,8.0,50.0,48.0,-65.0,1340000.0,59400.0,98800.0,29400.0,41700.0,36900.0,83000.0,20600.0,1.0
5.0,7.0,50.0,56.0,118.0,833000.0,341000.0,62700.0,96600.0,24600.0,60000.0,25000.0,8700.0,0.0
8.0,1.0,41.0,97.0,76.0,308000.0,12800.0,25000.0,20300.0,7100.0,1940.0,1860.0,1910.0,0.0
3.0,9.0,24.0,53.0,-3.0,717000.0,89800.0,66100.0,52800.0,15100.0,10800.0,3240.0,2100.0,1.0
6.0,1.0,0.0,0.0,2050.0,2020000.0,691000.0,42600.0,82000.0,46200.0,129000.0,151000.0,48400.0,0.0
1.0,3.0,37.0,24.0,-20.0,112000.0,26000.0,4920.0,1460.0,2260.0,2360.0,406.0,251.0,1.0
7.0,9.0,69.0,54.0,-28.0,24800.0,22600.0,9600.0,4900.0,10200.0,32900.0,12000.0,5260.0,0.0
2.0,0.0,53.0,69.0,32.0,3950.0,12900.0,4450.0,6000.0,4260.0,5680.0,3890.0,3980.0,0.0
5.0,8.0,30.0,56.0,-61.0,520000.0,24600.0,15000.0,2420.0,7740.0,2000.0,2490.0,543.0,1.0
5.0,9.0,48.0,64.0,-59.0,360000.0,62000.0,28300.0,18000.0,20100.0,8940.0,5200.0,485.0,0.0
2.0,7.0,21.0,78.0,55.0,15000.0,45600.0,19000.0,4780.0,9510.0,7400.0,2640.0,1890.0,1.0
0.0,8.0,78.0,66.0,12.0,825000.0,43400.0,16100.0,6850.0,2950.0,12300.0,23900.0,5960.0,1.0
8.0,1.0,26.0,48.0,153.0,1850000.0,517000.0,33500.0,9770.0,38700.0,18700.0,20400.0,35200.0,0.0
6.0,6.0,0.0,0.0,2050.0,559000.0,161000.0,59100.0,88300.0,10200.0,279000.0,436000.0,132000.0,1.0
2.0,0.0,66.0,77.0,3.0,26700.0,4140.0,8080.0,8510.0,5130.0,8320.0,2490.0,1600.0,0.0
2.0,3.0,51.0,63.0,80.0,23500.0,8110.0,3720.0,26600.0,18600.0,9400.0,3970.0,1810.0,0.0
1.0,9.0,63.0,67.0,-25.0,242000.0,75400.0,17000.0,11500.0,32800.0,16700.0,11800.0,3330.0,0.0
3.0,9.0,23.0,7.0,134.0,1200000.0,135000.0,3020.0,10200.0,8820.0,4210.0,6040.0,2670.0,1.0
1.0,6.0,47.0,53.0,76.0,342000.0,129000.0,34500.0,9330.0,36900.0,19500.0,6910.0,2860.0,0.0
7.0,0.0,70.0,43.0,-77.0,28700.0,11300.0,15200.0,2850.0,17100.0,45200.0,25700.0,18300.0,1.0
4.0,9.0,56.0,64.0,45.0,329000.0,42300.0,988.0,1700.0,2000.0,2150.0,1520.0,845.0,0.0
3.0,0.0,21.0,43.0,51.0,37400.0,14800.0,3080.0,3310.0,1020.0,4120.0,996.0,424.0,0.0
1.0,1.0,40.0,44.0,74.0,190000.0,208000.0,10500.0,19700.0,11700.0,11000.0,5970.0,1350.0,1.0
8.0,3.0,43.0,78.0,69.0,193000.0,106000.0,10400.0,32700.0,9190.0,12300.0,5310.0,4440.0,0.0
1.0,9.0,30.0,57.0,-166.0,158000.0,43800.0,13900.0,17700.0,6960.0,3120.0,2120.0,547.0,0.0
6.0,2.0,0.0,0.0,-2050.0,340000.0,76300.0,21500.0,24800.0,5060.0,411000.0,249000.0,61500.0,0.0
8.0,5.0,43.0,94.0,70.0,1960000.0,15600.0,89300.0,111000.0,35600.0,15400.0,13400.0,3140.0,1.0
8.0,5.0,1.0,23.0,26.0,1530000.0,622000.0,30400.0,32100.0,56600.0,18900.0,24800.0,4630.0,1.0
9.0,8.0,50.0,44.0,-109.0,1460000.0,775000.0,151000.0,14400.0,40400.0,81200.0,41900.0,32600.0,1.0
0.0,3.0,48.0,60.0,107.0,400000.0,58900.0,25400.0,11800.0,9640.0,23300.0,37500.0,10900.0,0.0
8.0,4.0,1.0,34.0,-49.0,605000.0,236000.0,13900.0,5160.0,8790.0,5010.0,2700.0,2110.0,1.0
7.0,3.0,8.0,63.0,138.0,1070000.0,154000.0,8830.0,55000.0,18300.0,5930.0,17400.0,17000.0,1.0
4.0,6.0,30.0,61.0,65.0,79000.0,144000.0,38000.0,12800.0,13700.0,11400.0,6640.0,10900.0,1.0
8.0,0.0,14.0,40.0,-98.0,1530000.0,161000.0,36600.0,68300.0,18000.0,7190.0,3680.0,5290.0,0.0
2.0,9.0,43.0,60.0,43.0,7080.0,10500.0,2290.0,5620.0,4130.0,4570.0,2500.0,490.0,0.0
5.0,6.0,37.0,37.0,113.0,89300.0,582000.0,29500.0,136000.0,18300.0,27700.0,15000.0,4860.0,1.0
6.0,6.0,0.0,0.0,969.0,274000.0,406000.0,6670.0,14400.0,19000.0,28600.0,45000.0,30800.0,1.0
4.0,8.0,30.0,56.0,-577.0,38900.0,24900.0,1960.0,35100.0,58100.0,21900.0,9870.0,14500.0,1.0
8.0,9.0,47.0,47.0,28.0,941000.0,266000.0,47100.0,41800.0,15100.0,15800.0,9730.0,5180.0,1.0
5.0,6.0,30.0,56.0,-44.0,641000.0,19600.0,23500.0,10600.0,5350.0,5850.0,5340.0,848.0,1.0
7.0,3.0,17.0,66.0,57.0,780000.0,36000.0,34500.0,35900.0,2630.0,7990.0,7440.0,7280.0,1.0
4.0,8.0,48.0,51.0,-2.0,15100.0,20200.0,10300.0,9490.0,10300.0,8260.0,10400.0,6040.0,1.0
4.0,5.0,30.0,50.0,-7.0,529000.0,71200.0,17600.0,5940.0,3240.0,16500.0,11000.0,7780.0,0.0
1.0,9.0,17.0,41.0,85.0,710000.0,67500.0,10100.0,11000.0,6050.0,4930.0,4350.0,1410.0,0.0
0.0,0.0,53.0,51.0,35.0,158000.0,284000.0,27300.0,47900.0,15100.0,38200.0,31600.0,10100.0,0.0
1.0,6.0,35.0,56.0,2.0,112000.0,67900.0,4350.0,39200.0,9760.0,7710.0,3510.0,1900.0,0.0
1.0,2.0,41.0,43.0,-61.0,106000.0,93700.0,28600.0,15300.0,4860.0,8200.0,4710.0,2190.0,1.0
6.0,9.0,0.0,0.0,-2050.0,875000.0,55000.0,15600.0,42000.0,14100.0,15900.0,14400.0,16900.0,0.0
6.0,7.0,0.0,0.0,2050.0,477000.0,537000.0,15700.0,21500.0,39800.0,211000.0,127000.0,45400.0,0.0
1.0,0.0,51.0,53.0,67.0,7380.0,16600.0,5230.0,14700.0,21200.0,7910.0,2060.0,1930.0,0.0
1.0,3.0,8.0,60.0,-58.0,844000.0,388000.0,53400.0,96200.0,22200.0,26100.0,11400.0,3660.0,1.0
2.0,9.0,27.0,40.0,69.0,3200.0,29200.0,3980.0,3400.0,14800.0,3520.0,2410.0,1280.0,0.0
6.0,7.0,0.0,0.0,1680.0,187000.0,290000.0,13100.0,20900.0,37700.0,20200.0,12200.0,12900.0,0.0
3.0,2.0,47.0,47.0,116.0,674000.0,580000.0,139000.0,27800.0,18300.0,17000.0,14500.0,6020.0,0.0
3.0,1.0,63.0,61.0,137.0,130000.0,149000.0,46600.0,35800.0,21500.0,20000.0,11000.0,11600.0,0.0
7.0,5.0,35.0,40.0,-36.0,483000.0,45200.0,3590.0,6120.0,6130.0,13200.0,17500.0,3730.0,1.0
6.0,5.0,0.0,0.0,2050.0,909000.0,29100.0,81600.0,6790.0,25200.0,11900.0,10500.0,30100.0,0.0
5.0,0.0,40.0,35.0,-68.0,429000.0,116000.0,24900.0,18000.0,15000.0,11900.0,3890.0,920.0,0.0
3.0,5.0,60.0,43.0,-10.0,1390000.0,289000.0,51200.0,33900.0,40200.0,21800.0,6770.0,5220.0,0.0
2.0,7.0,17.0,56.0,65.0,13800.0,9290.0,6860.0,1640.0,6310.0,6390.0,1670.0,2190.0,1.0
5.0,4.0,51.0,63.0,-145.0,826000.0,553000.0,114000.0,79200.0,59700.0,67400.0,51300.0,7690.0,0.0
7.0,4.0,43.0,41.0,-4.0,369000.0,315000.0,29600.0,25600.0,9870.0,18600.0,41500.0,15900.0,1.0
9.0,4.0,17.0,44.0,291.0,1510000.0,95900.0,55100.0,29400.0,40900.0,34500.0,16400.0,1960.0,1.0
8.0,1.0,69.0,40.0,19.0,8990.0,5790.0,5570.0,8120.0,7400.0,9470.0,5340.0,11000.0,0.0
6.0,8.0,0.0,0.0,2050.0,1090000.0,244000.0,83100.0,92200.0,18700.0,67800.0,104000.0,107000.0,1.0
